SVI Theme: Housing Type & Transportation; Overall Housing Type & Transportation (Percentile); NaturalBreaks
Data downloaded on 20-April-2024
County_FIPS,County,State,Diagnosed Diabetes-2018-Percentage,Overall Housing Type & Transportation-2018-Percentile
28071,Lafayette County,Mississippi,9.8,0.8214
29031,Cape Girardeau County,Missouri,9.8,0.7275
29095,Jackson County,Missouri,9.8,0.5479
29099,Jefferson County,Missouri,9.8,0.1547
31111,Lincoln County,Nebraska,9.8,0.7491
31123,Morrill County,Nebraska,9.8,0.1172
35005,Chaves County,New Mexico,9.8,0.7972
36013,Chautauqua County,New York,9.8,0.7921
36085,Richmond County,New York,9.8,0.8067
42033,Clearfield County,Pennsylvania,9.8,0.73
44007,Providence County,Rhode Island,9.8,0.8832
45063,Lexington County,South Carolina,9.8,0.4693
47045,Dyer County,Tennessee,9.8,0.3951
47069,Hardeman County,Tennessee,9.8,0.6718
47105,Loudon County,Tennessee,9.8,0.3407
47115,Marion County,Tennessee,9.8,0.2923
48027,Bell County,Texas,9.8,0.8405
48039,Brazoria County,Texas,9.8,0.7867
48497,Wise County,Texas,9.8,0.4903
51550,Chesapeake City,Virginia,9.8,0.2544
54057,Mineral County,West Virginia,9.8,0.4731
54061,Monongalia County,West Virginia,9.8,0.992
54079,Putnam County,West Virginia,9.8,0.1159
01081,Lee County,Alabama,9.9,0.9214
02290,Yukon-Koyukuk Census Area,Alaska,9.9,0.7762
04012,La Paz County,Arizona,9.9,0.7514
05003,Ashley County,Arkansas,9.9,0.49
05143,Washington County,Arkansas,9.9,0.8825
06077,San Joaquin County,California,9.9,0.8083
13315,Wilcox County,Georgia,9.9,0.7628
18071,Jackson County,Indiana,9.9,0.3722
21069,Fleming County,Kentucky,9.9,0.4989
21237,Wolfe County,Kentucky,9.9,0.5606
23021,Piscataquis County,Maine,9.9,0.297
24005,Baltimore County,Maryland,9.9,0.618
24009,Calvert County,Maryland,9.9,0.0146
26117,Montcalm County,Michigan,9.9,0.7233
26165,Wexford County,Michigan,9.9,0.3945
27105,Nobles County,Minnesota,9.9,0.7533
27127,Redwood County,Minnesota,9.9,0.2827
28007,Attala County,Mississippi,9.9,0.9239
28023,Clarke County,Mississippi,9.9,0.1156
28101,Newton County,Mississippi,9.9,0.8383
29113,Lincoln County,Missouri,9.9,0.276
35009,Curry County,New Mexico,9.9,0.5692
36121,Wyoming County,New York,9.9,0.4683
37045,Cleveland County,North Carolina,9.9,0.7654
38105,Williams County,North Dakota,9.9,0.8309
39035,Cuyahoga County,Ohio,9.9,0.6332
40115,Ottawa County,Oklahoma,9.9,0.9166
42001,Adams County,Pennsylvania,9.9,0.2789
45077,Pickens County,South Carolina,9.9,0.9175
47031,Coffee County,Tennessee,9.9,0.3429
47073,Hawkins County,Tennessee,9.9,0.6167
47089,Jefferson County,Tennessee,9.9,0.6288
47093,Knox County,Tennessee,9.9,0.5244
47099,Lawrence County,Tennessee,9.9,0.5438
47151,Scott County,Tennessee,9.9,0.4005
48021,Bastrop County,Texas,9.9,0.8032
51041,Chesterfield County,Virginia,9.9,0.0898
01113,Russell County,Alabama,10,0.7768
05001,Arkansas County,Arkansas,10,0.5368
05077,Lee County,Arkansas,10,0.9077
05109,Pike County,Arkansas,10,0.4572
12001,Alachua County,Florida,10,0.8937
12045,Gulf County,Florida,10,0.4352
12053,Hernando County,Florida,10,0.213
13107,Emanuel County,Georgia,10,0.8771
13233,Polk County,Georgia,10,0.4511
13279,Toombs County,Georgia,10,0.9223
18039,Elkhart County,Indiana,10,0.7966
20177,Shawnee County,Kansas,10,0.7755
20205,Wilson County,Kansas,10,0.6514
21135,Lewis County,Kentucky,10,0.3986
21163,Meade County,Kentucky,10,0.426
22001,Acadia Parish,Louisiana,10,0.759
24023,Garrett County,Maryland,10,0.3582
28009,Benton County,Mississippi,10,0.1203
28111,Perry County,Mississippi,10,0.4196
29181,Ripley County,Missouri,10,0.3432
32003,Clark County,Nevada,10,0.7443
33007,Coos County,New Hampshire,10,0.6979
37101,Johnston County,North Carolina,10,0.2401
37117,Martin County,North Carolina,10,0.1955
37131,Northampton County,North Carolina,10,0.6294
37133,Onslow County,North Carolina,10,0.8017
37187,Washington County,North Carolina,10,0.5033
39097,Madison County,Ohio,10,0.5291
40133,Seminole County,Oklahoma,10,0.7841
45045,Greenville County,South Carolina,10,0.7326
47047,Fayette County,Tennessee,10,0.0885
47081,Hickman County,Tennessee,10,0.561
48251,Johnson County,Texas,10,0.5431
48363,Palo Pinto County,Texas,10,0.7491
51067,Franklin County,Virginia,10,0.4667
53021,Franklin County,Washington,10,0.7813
55078,Menominee County,Wisconsin,10,0.5103
13031,Bulloch County,Georgia,10.1,0.9583
13145,Harris County,Georgia,10.1,0.0519
13247,Rockdale County,Georgia,10.1,0.1627
13251,Screven County,Georgia,10.1,0.8959
13305,Wayne County,Georgia,10.1,0.9752
18075,Jay County,Indiana,10.1,0.6348
19057,Des Moines County,Iowa,10.1,0.3964
20125,Montgomery County,Kansas,10.1,0.6571
21089,Greenup County,Kentucky,10.1,0.1544
22103,St. Tammany Parish,Louisiana,10.1,0.1818
26041,Delta County,Michigan,10.1,0.4807
26113,Missaukee County,Michigan,10.1,0.2802
28015,Carroll County,Mississippi,10.1,0.4906
28047,Harrison County,Mississippi,10.1,0.8637
28137,Tate County,Mississippi,10.1,0.8768
34005,Burlington County,New Jersey,10.1,0.3193
36045,Jefferson County,New York,10.1,0.9207
36115,Washington County,New York,10.1,0.6361
37067,Forsyth County,North Carolina,10.1,0.7835
39115,Morgan County,Ohio,10.1,0.3827
40153,Woodward County,Oklahoma,10.1,0.6495
47013,Campbell County,Tennessee,10.1,0.611
47109,Mcnairy County,Tennessee,10.1,0.347
47111,Macon County,Tennessee,10.1,0.3566
48487,Wilbarger County,Texas,10.1,0.8577
51159,Richmond County,Virginia,10.1,0.9341
53053,Pierce County,Washington,10.1,0.7046
01007,Bibb County,Alabama,10.2,0.7189
01133,Winston County,Alabama,10.2,0.5084
05043,Drew County,Arkansas,10.2,0.9456
05051,Garland County,Arkansas,10.2,0.8313
06107,Tulare County,California,10.2,0.6371
12007,Bradford County,Florida,10.2,0.9927
13087,Decatur County,Georgia,10.2,0.9806
13091,Dodge County,Georgia,10.2,0.9602
13285,Troup County,Georgia,10.2,0.7838
16027,Canyon County,Idaho,10.2,0.4082
18003,Allen County,Indiana,10.2,0.3878
20085,Jackson County,Kansas,10.2,0.0987
21067,Fayette County,Kentucky,10.2,0.7701
21127,Lawrence County,Kentucky,10.2,0.5727
21165,Menifee County,Kentucky,10.2,0.4314
22009,Avoyelles Parish,Louisiana,10.2,0.9663
26099,Macomb County,Michigan,10.2,0.313
28003,Alcorn County,Mississippi,10.2,0.2483
28017,Chickasaw County,Mississippi,10.2,0.7163
28065,Jefferson Davis County,Mississippi,10.2,0.5113
28103,Noxubee County,Mississippi,10.2,0.9685
28129,Smith County,Mississippi,10.2,0.1942
28141,Tishomingo County,Mississippi,10.2,0.4826
32023,Nye County,Nevada,10.2,0.5664
37041,Chowan County,North Carolina,10.2,0.7173
39057,Greene County,Ohio,10.2,0.3817
39101,Marion County,Ohio,10.2,0.7459
40013,Bryan County,Oklahoma,10.2,0.8465
40143,Tulsa County,Oklahoma,10.2,0.5963
45019,Charleston County,South Carolina,10.2,0.7122
45065,Mccormick County,South Carolina,10.2,0.54
45073,Oconee County,South Carolina,10.2,0.6278
47155,Sevier County,Tennessee,10.2,0.5056
47163,Sullivan County,Tennessee,10.2,0.6049
48055,Caldwell County,Texas,10.2,0.9631
48225,Houston County,Texas,10.2,0.958
48469,Victoria County,Texas,10.2,0.7466
51161,Roanoke County,Virginia,10.2,0.2416
54047,Mcdowell County,West Virginia,10.2,0.9255
54071,Pendleton County,West Virginia,10.2,0.2512
54087,Roane County,West Virginia,10.2,0.398
54097,Upshur County,West Virginia,10.2,0.8669
56003,Big Horn County,Wyoming,10.2,0.2283
01109,Pike County,Alabama,10.3,0.9233
05045,Faulkner County,Arkansas,10.3,0.7568
12065,Jefferson County,Florida,10.3,0.4979
12091,Okaloosa County,Florida,10.3,0.6313
18041,Fayette County,Indiana,10.3,0.5883
20031,Coffey County,Kansas,10.3,0.2627
20049,Elk County,Kansas,10.3,0.1681
20057,Ford County,Kansas,10.3,0.7972
21037,Campbell County,Kentucky,10.3,0.6778
21117,Kenton County,Kentucky,10.3,0.4343
22083,Richland Parish,Louisiana,10.3,0.8513
23001,Androscoggin County,Maine,10.3,0.8806
26145,Saginaw County,Michigan,10.3,0.6399
28077,Lawrence County,Mississippi,10.3,0.2926
29201,Scott County,Missouri,10.3,0.6017
34023,Middlesex County,New Jersey,10.3,0.907
36017,Chenango County,New York,10.3,0.7571
37081,Guilford County,North Carolina,10.3,0.7619
39151,Stark County,Ohio,10.3,0.3846
39153,Summit County,Ohio,10.3,0.4037
41013,Crook County,Oregon,10.3,0.3792
41047,Marion County,Oregon,10.3,0.9274
42065,Jefferson County,Pennsylvania,10.3,0.4594
47177,Warren County,Tennessee,10.3,0.4397
51760,Richmond City,Virginia,10.3,0.879
54051,Marshall County,West Virginia,10.3,0.2385
01065,Hale County,Alabama,10.4,0.9347
05019,Clark County,Arkansas,10.4,0.9764
05091,Miller County,Arkansas,10.4,0.9822
05139,Union County,Arkansas,10.4,0.503
12029,Dixie County,Florida,10.4,0.9904
12113,Santa Rosa County,Florida,10.4,0.4225
12127,Volusia County,Florida,10.4,0.5205
13033,Burke County,Georgia,10.4,0.6613
13071,Colquitt County,Georgia,10.4,0.9491
15003,Honolulu County,Hawaii,10.4,0.965
20009,Barton County,Kansas,10.4,0.3063
20133,Neosho County,Kansas,10.4,0.6702
21177,Muhlenberg County,Kentucky,10.4,0.4791
22029,Concordia Parish,Louisiana,10.4,0.9653
22047,Iberville Parish,Louisiana,10.4,0.9564
28093,Marshall County,Mississippi,10.4,0.5368
31043,Dakota County,Nebraska,10.4,0.8055
36015,Chemung County,New York,10.4,0.6899
36057,Montgomery County,New York,10.4,0.7138
37169,Stokes County,North Carolina,10.4,0.1643
39049,Franklin County,Ohio,10.4,0.6699
39095,Lucas County,Ohio,10.4,0.5957
40063,Hughes County,Oklahoma,10.4,0.5514
40089,Mccurtain County,Oklahoma,10.4,0.6345
40121,Pittsburg County,Oklahoma,10.4,0.7698
41071,Yamhill County,Oregon,10.4,0.8902
45087,Union County,South Carolina,10.4,0.7205
47143,Rhea County,Tennessee,10.4,0.5005
47179,Washington County,Tennessee,10.4,0.7268
48201,Harris County,Texas,10.4,0.6014
51015,Augusta County,Virginia,10.4,0.2869
51117,Mecklenburg County,Virginia,10.4,0.7265
54003,Berkeley County,West Virginia,10.4,0.3286
54109,Wyoming County,West Virginia,10.4,0.4502
55001,Adams County,Wisconsin,10.4,0.6275
01009,Blount County,Alabama,10.5,0.1741
01019,Cherokee County,Alabama,10.5,0.2741
01071,Jackson County,Alabama,10.5,0.3231
05059,Hot Spring County,Arkansas,10.5,0.8462
06029,Kern County,California,10.5,0.9245
06031,Kings County,California,10.5,0.9363
12019,Clay County,Florida,10.5,0.2206
12055,Highlands County,Florida,10.5,0.8001
18035,Delaware County,Indiana,10.5,0.7011
18173,Warrick County,Indiana,10.5,0.1605
18181,White County,Indiana,10.5,0.0688
20099,Labette County,Kansas,10.5,0.602
21015,Boone County,Kentucky,10.5,0.0977
22095,St. John The Baptist Parish,Louisiana,10.5,0.4916
26049,Genesee County,Michigan,10.5,0.4585
28039,George County,Mississippi,10.5,0.3298
28073,Lamar County,Mississippi,10.5,0.3919
34013,Essex County,New Jersey,10.5,0.9411
35047,San Miguel County,New Mexico,10.5,0.9128
36037,Genesee County,New York,10.5,0.2773
39003,Allen County,Ohio,10.5,0.5954
39009,Athens County,Ohio,10.5,0.9952
39023,Clark County,Ohio,10.5,0.5848
39119,Muskingum County,Ohio,10.5,0.6326
39171,Williams County,Ohio,10.5,0.2369
40079,Le Flore County,Oklahoma,10.5,0.6428
47149,Rutherford County,Tennessee,10.5,0.2824
51185,Tazewell County,Virginia,10.5,0.6845
54053,Mason County,West Virginia,10.5,0.7154
54089,Summers County,West Virginia,10.5,0.8746
01115,St. Clair County,Alabama,10.6,0.2502
01123,Tallapoosa County,Alabama,10.6,0.8685
05057,Hempstead County,Arkansas,10.6,0.6861
12033,Escambia County,Florida,10.6,0.6896
12041,Gilchrist County,Florida,10.6,0.5314
12067,Lafayette County,Florida,10.6,0.9975
12093,Okeechobee County,Florida,10.6,0.8704
16073,Owyhee County,Idaho,10.6,0.3731
19179,Wapello County,Iowa,10.6,0.7752
19185,Wayne County,Iowa,10.6,0.5422
20027,Clay County,Kansas,10.6,0.0532
22005,Ascension Parish,Louisiana,10.6,0.2658
22071,Orleans Parish,Louisiana,10.6,0.7771
22119,Webster Parish,Louisiana,10.6,0.9134
24037,St. Mary&#39;s County,Maryland,10.6,0.3333
26149,St. Joseph County,Michigan,10.6,0.5756
28005,Amite County,Mississippi,10.6,0.3926
28117,Prentiss County,Mississippi,10.6,0.8109
31047,Dawson County,Nebraska,10.6,0.7475
34001,Atlantic County,New Jersey,10.6,0.8812
36081,Queens County,New York,10.6,0.8478
36101,Steuben County,New York,10.6,0.6055
36123,Yates County,New York,10.6,0.8691
37031,Carteret County,North Carolina,10.6,0.5151
37047,Columbus County,North Carolina,10.6,0.9007
38067,Pembina County,North Dakota,10.6,0.1385
40001,Adair County,Oklahoma,10.6,0.5571
45021,Cherokee County,South Carolina,10.6,0.4725
47065,Hamilton County,Tennessee,10.6,0.5887
47119,Maury County,Tennessee,10.6,0.3792
48029,Bexar County,Texas,10.6,0.781
48139,Ellis County,Texas,10.6,0.3617
48167,Galveston County,Texas,10.6,0.6788
51053,Dinwiddie County,Virginia,10.6,0.2362
51770,Roanoke City,Virginia,10.6,0.7431
54025,Greenbrier County,West Virginia,10.6,0.5021
01041,Crenshaw County,Alabama,10.7,0.2353
01089,Madison County,Alabama,10.7,0.3836
05033,Crawford County,Arkansas,10.7,0.2951
12005,Bay County,Florida,10.7,0.7144
13193,Macon County,Georgia,10.7,0.9201
18017,Cass County,Indiana,10.7,0.5088
20173,Sedgwick County,Kansas,10.7,0.4588
21131,Leslie County,Kentucky,10.7,0.8911
28097,Montgomery County,Mississippi,10.7,0.3508
29081,Harrison County,Missouri,10.7,0.4002
31121,Merrick County,Nebraska,10.7,0.5587
34011,Cumberland County,New Jersey,10.7,0.9844
39025,Clermont County,Ohio,10.7,0.2053
39065,Hardin County,Ohio,10.7,0.7093
40041,Delaware County,Oklahoma,10.7,0.4117
45003,Aiken County,South Carolina,10.7,0.5199
45037,Edgefield County,South Carolina,10.7,0.9013
45047,Greenwood County,South Carolina,10.7,0.8787
45079,Richland County,South Carolina,10.7,0.8211
47107,Mcminn County,Tennessee,10.7,0.4728
47157,Shelby County,Tennessee,10.7,0.6972
48277,Lamar County,Texas,10.7,0.6902
51670,Hopewell City,Virginia,10.7,0.6523
53015,Cowlitz County,Washington,10.7,0.7555
05119,Pulaski County,Arkansas,10.8,0.631
12105,Polk County,Florida,10.8,0.9013
13047,Catoosa County,Georgia,10.8,0.0678
13097,Douglas County,Georgia,10.8,0.2267
13169,Jones County,Georgia,10.8,0.134
13213,Murray County,Georgia,10.8,0.305
20011,Bourbon County,Kansas,10.8,0.7249
21059,Daviess County,Kentucky,10.8,0.7071
21081,Grant County,Kentucky,10.8,0.6087
21147,Mccreary County,Kentucky,10.8,0.9144
22111,Union Parish,Louisiana,10.8,0.8647
28115,Pontotoc County,Mississippi,10.8,0.5123
28149,Warren County,Mississippi,10.8,0.8354
29077,Greene County,Missouri,10.8,0.8087
31157,Scotts Bluff County,Nebraska,10.8,0.2878
36063,Niagara County,New York,10.8,0.4645
36117,Wayne County,New York,10.8,0.4183
39029,Columbiana County,Ohio,10.8,0.7023
39139,Richland County,Ohio,10.8,0.7303
40147,Washington County,Oklahoma,10.8,0.3311
45051,Horry County,South Carolina,10.8,0.5734
47025,Claiborne County,Tennessee,10.8,0.6094
49047,Uintah County,Utah,10.8,0.5043
54043,Lincoln County,West Virginia,10.8,0.4823
01013,Butler County,Alabama,10.9,0.6259
01107,Pickens County,Alabama,10.9,0.8163
05037,Cross County,Arkansas,10.9,0.4432
12121,Suwannee County,Florida,10.9,0.9312
13093,Dooly County,Georgia,10.9,0.8727
18109,Morgan County,Indiana,10.9,0.2149
20001,Allen County,Kansas,10.9,0.4152
22045,Iberia Parish,Louisiana,10.9,0.901
24017,Charles County,Maryland,10.9,0.1283
28035,Forrest County,Mississippi,10.9,0.9599
29027,Callaway County,Missouri,10.9,0.483
42005,Armstrong County,Pennsylvania,10.9,0.2614
45027,Clarendon County,South Carolina,10.9,0.9615
48439,Tarrant County,Texas,10.9,0.4464
51019,Bedford County,Virginia,10.9,0.1194
51590,Danville City,Virginia,10.9,0.8841
53077,Yakima County,Washington,10.9,0.7915
54091,Taylor County,West Virginia,10.9,0.5855
01023,Choctaw County,Alabama,11,0.5775
01043,Cullman County,Alabama,11,0.3945
01111,Randolph County,Alabama,11,0.8157
04009,Graham County,Arizona,11,0.9854
05031,Craighead County,Arkansas,11,0.9058
05121,Randolph County,Arkansas,11,0.4858
05131,Sebastian County,Arkansas,11,0.6998
18083,Knox County,Indiana,11,0.7638
21093,Hardin County,Kentucky,11,0.6625
21109,Jackson County,Kentucky,11,0.3276
24001,Allegany County,Maryland,11,0.752
26163,Wayne County,Michigan,11,0.6587
36049,Lewis County,New York,11,0.1875
39081,Jefferson County,Ohio,11,0.5626
39173,Wood County,Ohio,11,0.4995
40109,Oklahoma County,Oklahoma,11,0.6765
41011,Coos County,Oregon,11,0.8914
45035,Dorchester County,South Carolina,11,0.3378
54011,Cabell County,West Virginia,11,0.808
01049,Dekalb County,Alabama,11.1,0.4779
01061,Geneva County,Alabama,11.1,0.2716
05103,Ouachita County,Arkansas,11.1,0.6816
06071,San Bernardino County,California,11.1,0.8141
12027,Desoto County,Florida,11.1,0.9643
12097,Osceola County,Florida,11.1,0.5501
12123,Taylor County,Florida,11.1,0.9815
13179,Liberty County,Georgia,11.1,0.9195
18055,Greene County,Indiana,11.1,0.4378
20021,Cherokee County,Kansas,11.1,0.219
20103,Leavenworth County,Kansas,11.1,0.3308
21083,Graves County,Kentucky,11.1,0.5801
22007,Assumption Parish,Louisiana,11.1,0.3935
22019,Calcasieu Parish,Louisiana,11.1,0.7829
22075,Plaquemines Parish,Louisiana,11.1,0.6504
28063,Jefferson County,Mississippi,11.1,0.9962
35025,Lea County,New Mexico,11.1,0.9382
36035,Fulton County,New York,11.1,0.4801
37161,Rutherford County,North Carolina,11.1,0.497
39113,Montgomery County,Ohio,11.1,0.6422
39117,Morrow County,Ohio,11.1,0.3569
39147,Seneca County,Ohio,11.1,0.389
40137,Stephens County,Oklahoma,11.1,0.2139
47029,Cocke County,Tennessee,11.1,0.2127
48245,Jefferson County,Texas,11.1,0.8762
49045,Tooele County,Utah,11.1,0.2006
51135,Nottoway County,Virginia,11.1,0.9748
54001,Barbour County,West Virginia,11.1,0.7405
01035,Conecuh County,Alabama,11.2,0.213
01073,Jefferson County,Alabama,11.2,0.6211
01087,Macon County,Alabama,11.2,0.915
01127,Walker County,Alabama,11.2,0.4492
01129,Washington County,Alabama,11.2,0.2566
01131,Wilcox County,Alabama,11.2,0.6176
12077,Liberty County,Florida,11.2,0.7507
12133,Washington County,Florida,11.2,0.8548
13131,Grady County,Georgia,11.2,0.5234
13191,Mcintosh County,Georgia,11.2,0.2085
18133,Putnam County,Indiana,11.2,0.7186
19175,Union County,Iowa,11.2,0.377
21025,Breathitt County,Kentucky,11.2,0.9249
21145,Mccracken County,Kentucky,11.2,0.5473
21199,Pulaski County,Kentucky,11.2,0.5189
21231,Wayne County,Kentucky,11.2,0.7472
22105,Tangipahoa Parish,Louisiana,11.2,0.717
22109,Terrebonne Parish,Louisiana,11.2,0.8507
28081,Lee County,Mississippi,11.2,0.7663
29133,Mississippi County,Missouri,11.2,0.8746
39061,Hamilton County,Ohio,11.2,0.6988
40091,Mcintosh County,Oklahoma,11.2,0.582
40097,Mayes County,Oklahoma,11.2,0.6135
45083,Spartanburg County,South Carolina,11.2,0.8513
46007,Bennett County,South Dakota,11.2,0.2146
48141,El Paso County,Texas,11.2,0.859
48355,Nueces County,Texas,11.2,0.8742
48361,Orange County,Texas,11.2,0.6078
51139,Page County,Virginia,11.2,0.1264
01083,Limestone County,Alabama,11.3,0.4521
06047,Merced County,California,11.3,0.8274
13089,Dekalb County,Georgia,11.3,0.7208
18069,Huntington County,Indiana,11.3,0.2512
18097,Marion County,Indiana,11.3,0.6839
21043,Carter County,Kentucky,11.3,0.7991
21111,Jefferson County,Kentucky,11.3,0.7128
22055,Lafayette Parish,Louisiana,11.3,0.8376
23003,Aroostook County,Maine,11.3,0.7542
28079,Leake County,Mississippi,11.3,0.922
40015,Caddo County,Oklahoma,11.3,0.8357
40019,Carter County,Oklahoma,11.3,0.7335
40021,Cherokee County,Oklahoma,11.3,0.9761
46071,Jackson County,South Dakota,11.3,0.9981
48349,Navarro County,Texas,11.3,0.8822
51031,Campbell County,Virginia,11.3,0.1913
51169,Scott County,Virginia,11.3,0.8262
05123,St. Francis County,Arkansas,11.4,0.9908
12125,Union County,Florida,11.4,0.8634
13077,Coweta County,Georgia,11.4,0.1219
13115,Floyd County,Georgia,11.4,0.9389
22027,Claiborne Parish,Louisiana,11.4,0.9624
22097,St. Landry Parish,Louisiana,11.4,0.8418
24045,Wicomico County,Maryland,11.4,0.9421
26025,Calhoun County,Michigan,11.4,0.7214
28109,Pearl River County,Mississippi,11.4,0.5154
28135,Tallahatchie County,Mississippi,11.4,0.9548
35015,Eddy County,New Mexico,11.4,0.6297
36033,Franklin County,New York,11.4,0.8908
37015,Bertie County,North Carolina,11.4,0.923
37051,Cumberland County,North Carolina,11.4,0.8567
37163,Sampson County,North Carolina,11.4,0.7902
39013,Belmont County,Ohio,11.4,0.5651
39167,Washington County,Ohio,11.4,0.5591
45081,Saluda County,South Carolina,11.4,0.4368
47011,Bradley County,Tennessee,11.4,0.687
47063,Hamblen County,Tennessee,11.4,0.4986
48347,Nacogdoches County,Texas,11.4,0.999
48387,Red River County,Texas,11.4,0.2983
51083,Halifax County,Virginia,11.4,0.5969
04017,Navajo County,Arizona,11.5,0.9618
05115,Pope County,Arkansas,11.5,0.7437
12003,Baker County,Florida,11.5,0.6597
12051,Hendry County,Florida,11.5,0.9892
12083,Marion County,Florida,11.5,0.6281
13153,Houston County,Georgia,11.5,0.4031
21011,Bath County,Kentucky,11.5,0.4699
21235,Whitley County,Kentucky,11.5,0.8946
26121,Muskegon County,Michigan,11.5,0.788
28061,Jasper County,Mississippi,11.5,0.3451
35045,San Juan County,New Mexico,11.5,0.7857
36065,Oneida County,New York,11.5,0.8679
37057,Davidson County,North Carolina,11.5,0.5024
37153,Richmond County,North Carolina,11.5,0.9102
45085,Sumter County,South Carolina,11.5,0.9624
51001,Accomack County,Virginia,11.5,0.7682
51009,Amherst County,Virginia,11.5,0.3763
51089,Henry County,Virginia,11.5,0.7956
51800,Suffolk City,Virginia,11.5,0.255
54009,Brooke County,West Virginia,11.5,0.7246
54103,Wetzel County,West Virginia,11.5,0.2413
01099,Monroe County,Alabama,11.6,0.3728
02188,Northwest Arctic Borough,Alaska,11.6,0.9656
05133,Sevier County,Arkansas,11.6,0.3432
13151,Henry County,Georgia,11.6,0.0474
18023,Clinton County,Indiana,11.6,0.453
18145,Shelby County,Indiana,11.6,0.1929
22033,East Baton Rouge Parish,Louisiana,11.6,0.7593
22051,Jefferson Parish,Louisiana,11.6,0.461
22057,Lafourche Parish,Louisiana,11.6,0.6727
34007,Camden County,New Jersey,11.6,0.6301
36009,Cattaraugus County,New York,11.6,0.8968
37083,Halifax County,North Carolina,11.6,0.8918
40023,Choctaw County,Oklahoma,11.6,0.8243
42101,Philadelphia County,Pennsylvania,11.6,0.8949
45055,Kershaw County,South Carolina,11.6,0.071
54049,Marion County,West Virginia,11.6,0.6336
01045,Dale County,Alabama,11.7,0.455
01119,Sumter County,Alabama,11.7,0.9866
04021,Pinal County,Arizona,11.7,0.8271
05111,Poinsett County,Arkansas,11.7,0.5785
13271,Telfair County,Georgia,11.7,0.8672
18021,Clay County,Indiana,11.7,0.2477
18089,Lake County,Indiana,11.7,0.504
20061,Geary County,Kansas,11.7,0.7408
21009,Barren County,Kentucky,11.7,0.5164
21019,Boyd County,Kentucky,11.7,0.7657
21033,Caldwell County,Kentucky,11.7,0.5138
21115,Johnson County,Kentucky,11.7,0.9459
21159,Martin County,Kentucky,11.7,0.9799
21193,Perry County,Kentucky,11.7,0.9831
22069,Natchitoches Parish,Louisiana,11.7,0.8147
22101,St. Mary Parish,Louisiana,11.7,0.7908
28001,Adams County,Mississippi,11.7,0.9742
28049,Hinds County,Mississippi,11.7,0.872
28127,Simpson County,Mississippi,11.7,0.8437
29021,Buchanan County,Missouri,11.7,0.8571
39001,Adams County,Ohio,11.7,0.595
39071,Highland County,Ohio,11.7,0.4932
45057,Lancaster County,South Carolina,11.7,0.3216
51710,Norfolk City,Virginia,11.7,0.9411
54023,Grant County,West Virginia,11.7,0.2213
01075,Lamar County,Alabama,11.8,0.3251
01085,Lowndes County,Alabama,11.8,0.4954
01125,Tuscaloosa County,Alabama,11.8,0.809
12075,Levy County,Florida,11.8,0.469
22115,Vernon Parish,Louisiana,11.8,0.6476
28013,Calhoun County,Mississippi,11.8,0.7727
28057,Itawamba County,Mississippi,11.8,0.4562
28059,Jackson County,Mississippi,11.8,0.1433
37165,Scotland County,North Carolina,11.8,0.9965
47019,Carter County,Tennessee,11.8,0.5871
48061,Cameron County,Texas,11.8,0.8596
01039,Covington County,Alabama,11.9,0.4702
01097,Mobile County,Alabama,11.9,0.723
05069,Jefferson County,Arkansas,11.9,0.9812
05145,White County,Arkansas,11.9,0.8523
13045,Carroll County,Georgia,11.9,0.6272
22017,Caddo Parish,Louisiana,11.9,0.8103
29091,Howell County,Missouri,11.9,0.6909
29510,St. Louis City,Missouri,11.9,0.7985
36073,Orleans County,New York,11.9,0.8539
39093,Lorain County,Ohio,11.9,0.4451
39099,Mahoning County,Ohio,11.9,0.4422
40101,Muskogee County,Oklahoma,11.9,0.9529
47075,Haywood County,Tennessee,11.9,0.6498
48215,Hidalgo County,Texas,11.9,0.8284
54035,Jackson County,West Virginia,11.9,0.2821
01017,Chambers County,Alabama,12,0.7943
12047,Hamilton County,Florida,12,0.9857
12079,Madison County,Florida,12,0.9971
13069,Coffee County,Georgia,12,0.9462
18091,Laporte County,Indiana,12,0.9051
20139,Osage County,Kansas,12,0.1216
24043,Washington County,Maryland,12,0.8007
29143,New Madrid County,Missouri,12,0.5934
29155,Pemiscot County,Missouri,12,0.6199
37127,Nash County,North Carolina,12,0.8688
01051,Elmore County,Alabama,12.1,0.5177
01063,Greene County,Alabama,12.1,0.9554
12059,Holmes County,Florida,12.1,0.9124
28025,Clay County,Mississippi,12.1,0.2375
28139,Tippah County,Mississippi,12.1,0.6068
37085,Harnett County,North Carolina,12.1,0.5982
39131,Pike County,Ohio,12.1,0.7822
40125,Pottawatomie County,Oklahoma,12.1,0.7826
45001,Abbeville County,South Carolina,12.1,0.6835
46017,Buffalo County,South Dakota,12.1,0.8835
47053,Gibson County,Tennessee,12.1,0.3884
47131,Obion County,Tennessee,12.1,0.4253
13063,Clayton County,Georgia,12.2,0.7746
13295,Walker County,Georgia,12.2,0.4989
13313,Whitfield County,Georgia,12.2,0.8577
21029,Bullitt County,Kentucky,12.2,0.064
28043,Grenada County,Mississippi,12.2,0.6008
37027,Caldwell County,North Carolina,12.2,0.3693
45071,Newberry County,South Carolina,12.2,0.9236
01033,Colbert County,Alabama,12.3,0.1025
04001,Apache County,Arizona,12.3,0.9118
